loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,1,1.0,1.0,1.0,1.0,2.0,False
2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,1,1,2.0,2.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,1,2.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,1,2.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,1,2.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,2,1,1,2.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,2.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,1,2.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,1,2.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,2.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,1,2.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,2,1,1,2.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,2,2.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,1,2.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,2,1,1,1.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1,1,1,2.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,2,2,2.0,2.0,2.0,2.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2,2,1,2,2.0,2.0,2.0,2.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,2,1,1,1.0,1.0,1.0,1.0,2.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1,1,1,1,1.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,1,1,1,1.0,1.0,1.0,1.0,2.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1,2,1,1,1.0,1.0,1.0,1.0,2.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,2.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1,1,1,1,1.0,1.0,1.0,1.0,2.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1,1,1,1,1.0,1.0,1.0,1.0,2.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1,1,1,1,1.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,1,1,1,2.0,1.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,2.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,1,1,1,2.0,2.0,1.0,1.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1,1,2,2.0,2.0,2.0,2.0,2.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,2,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,1,1,1,2.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1,1,1,1.0,1.0,1.0,1.0,1.0,False
